201,1,1.6484139385835481,1.6009280878095007,4.587934201130756,-2.985805,-4.16217,-1.122273,-2.972051,-1.861673,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,2,1.2165793795607232,0.8950361391774018,-0.07108181790702224,-2.999876,-4.166109,-1.144787,-3.005246,-1.863793,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,3,0.5833642768807376,0.659926632127873,2.4065684234882334,-3.023329,-4.190686,-1.177619,-3.024295,-1.918652,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,4,0.599994595936035,0.6594221120349485,2.3673125255466503,-3.011035,-4.188623,-1.19947,-2.975727,-1.898258,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,5,0.62434519333997,0.6589119365960252,2.3074169500335215,-3.047422,-4.217327,-1.237931,-2.995351,-1.922892,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,6,0.6386371335950425,0.6546403367406126,2.2935809629786257,-3.032413,-4.204194,-1.217018,-2.981856,-1.902741,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,7,0.6486887846841994,0.6603994098420503,2.2754646554696305,-3.011675,-4.192375,-1.18231,-2.933651,-1.918896,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,8,0.6600553401729379,0.6693479960472377,2.267093940650484,-3.022192,-4.200817,-1.188876,-2.918642,-1.924525,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,9,0.6658070538608886,0.6761800153225372,2.2598307523236607,-3.019278,-4.210761,-1.166087,-2.925859,-1.912573,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,10,0.6632078488403989,0.6824867639501622,2.2741290687617424,-2.980916,-4.172675,-1.11637,-2.894615,-1.906458,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,11,0.6634743608963,0.6888415869953878,2.2923404092815205,-2.975288,-4.171737,-1.124812,-2.860481,-1.895895,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,12,0.6770668619623951,0.6963663213075847,2.292121524797016,-2.973413,-4.170236,-1.136069,-2.844171,-1.88794,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,13,0.6862349632752428,0.6875297786920174,2.3026803206368482,-2.981855,-4.178304,-1.129228,-2.834428,-1.847395,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,14,0.6765464106204118,0.6774753934625917,2.3298150540084,-2.982892,-4.184495,-1.124812,-2.871738,-1.851842,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,15,0.6644148599167756,0.6594228302741556,2.343092575915741,-3.017601,-4.238152,-1.189814,-2.89923,-1.863342,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,16,0.649949841985643,0.653619271731831,2.3354275292748174,-3.011133,-4.23909,-1.176681,-2.929036,-1.888426,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,17,0.6455860752175848,0.6535253522109484,2.315482737158281,-3.001653,-4.224456,-1.167025,-2.933439,-1.901072,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,18,0.6459554845222882,0.6718172685321999,2.2849582505171937,-2.983732,-4.218078,-1.188213,-2.943183,-1.95051,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,19,0.659802090312995,0.6892454489656472,2.240745211564476,-2.985508,-4.195753,-1.20885,-2.946935,-1.96809,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,20,0.6691142775055661,0.7028385548597922,2.2059115982847075,-2.988322,-4.194252,-1.182309,-2.948236,-1.96809,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,21,0.6713039107286473,0.7051486534896829,2.197301123188121,-2.989062,-4.197817,-1.205098,-2.961657,-1.967396,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,22,0.6667722785550765,0.7022416107810248,2.188357622172109,-3.010836,-4.228585,-1.231914,-2.987635,-1.993662,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,23,0.6676340035895901,0.6937320616851624,2.181414395736212,-3.017402,-4.221081,-1.242233,-2.979767,-1.966945,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,24,0.6794477351020124,0.690499625086683,2.170612222960838,-2.991136,-4.244531,-1.200683,-2.886747,-1.949365,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,25,0.6959483325599107,0.6913246695750632,2.1798320870107264,-2.967685,-4.209822,-1.197205,-2.863583,-1.928971,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,26,0.7041196672870507,0.6951256479735443,2.1919442697458362,-2.981116,-4.222204,-1.162885,-2.867335,-1.923342,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,27,0.6956108072650075,0.692804426239888,2.233476957549219,-2.972674,-4.195376,-1.147601,-2.867336,-1.888878,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,28,0.6823254005084999,0.689909426667687,2.267352486580936,-2.978302,-4.200253,-1.123874,-2.856366,-1.895687,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,29,0.666249030803339,0.6870574145934538,2.29477756713437,-2.988621,-4.202129,-1.137945,-2.914315,-1.909271,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,30,0.649190510612028,0.6909256265332112,2.301678143168904,-2.984868,-4.21151,-1.100148,-2.919655,-1.926364,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,31,0.6340999039370521,0.6965669339391396,2.3194518471263637,-2.955688,-4.183554,-1.076033,-2.890288,-1.907359,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,32,0.623485450663808,0.6975461885810037,2.354847995486494,-2.957464,-4.175488,-1.068528,-2.888124,-1.867265,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,33,0.6055551874538876,0.6900812309025479,2.412904042143998,-2.948083,-4.172488,-1.060085,-2.920094,-1.844057,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,34,0.6205861270412764,0.6772050022200716,2.347415850956624,-3.065344,-4.270611,-1.240357,-2.978754,-1.981503,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,35,0.6365412243585774,0.6706831773646713,2.262701100340609,-3.057001,-4.284869,-1.237542,-2.986258,-1.98595,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,36,0.6677539750392008,0.6693925532288214,2.1508747926025835,-3.058976,-4.279616,-1.225073,-2.96432,-1.987582,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,37,0.6611006827404873,0.6735824630701571,2.179712285916248,-3.02323,-4.228586,-1.182309,-2.955877,-1.946794,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,38,0.6581328554895923,0.6778719750575184,2.229169398156902,-2.991335,-4.205133,-1.140759,-2.904283,-1.900829,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,39,0.6415226758882147,0.6787546228079084,2.2969501177445344,-2.984768,-4.220142,-1.118909,-2.914965,-1.894506,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,40,0.6302705856175032,0.6746173307379313,2.338211366254059,-3.004467,-4.208698,-1.121723,-2.929687,-1.887245,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,41,0.6322323525124685,0.6776527170844687,2.320792685913175,-3.012909,-4.204383,-1.153618,-2.930262,-1.93717,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,42,0.64974915845184,0.6858765848725269,2.2613678927898366,-3.042089,-4.212449,-1.173592,-2.947147,-1.986401,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,43,0.6817178101102868,0.6984857911197518,2.173659857761992,-3.057099,-4.21245,-1.189539,-2.915465,-2.002591,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,44,0.7036419509506078,0.7042428499372425,2.1165246469757784,-3.059074,-4.204008,-1.200133,-2.913876,-2.005406,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,45,0.7267679219114517,0.7091276761429745,2.077758460762811,-3.049793,-4.201758,-1.197594,-2.882557,-2.00822,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
201,46,0.7224522940431611,0.7054866046835305,2.111663705437707,-3.034784,-4.194254,-1.149752,-2.880393,-1.940715,0.14,0.05,0,1.95,14.35,0,9.89,13.88,0,10.35,0.11,0,0.05,6.96,0,10.36,7.91,1.05,1014.1631376459184,0.8,0.8,1.77
