0.6849168177815224,0.6846237025559425,0.0,0.0,0.0
0.1429755358897153,0.8238865716462,0.0,0.4064125690641222,0.2524624468656551
0.1289143690547577,0.2208004404363633,0.3466969076567912,0.3289546911073754,0.2828041514045007
0.2654976346334912,0.1856679048847767,0.573951289929333,0.0,0.3369212848093655
0.1872806801780479,0.2902520176484455,0.2905871690440763,0.2233858261165829,0.2210575711867989
0.2256699779378352,0.1787879163988794,0.1863292438161202,0.2488861048990553,0.1815795605896506
0.2318582704578452,0.1932570518986193,0.1862827021383908,0.1945146969471272,0.1859780168651387
0.1859655255828563,0.1979977282597562,0.2489254398020928,0.215784810305413,0.1937797087172333
0.0,0.2247204019501997,0.0,0.0,0.3231809429588328
0.3213832110734922,0.1739394046698839,0.2458714206597429,0.1776230777314976,0.2457888872475975
0.3227345140419673,0.0,0.1819452578869022,0.1650295016008144,0.1744203760950423
0.3623277813015481,0.3025630446373769,0.3939914127942775,0.9031017160563002,0.2302407928138625
0.4428172758335292,0.2665488165244505,0.2181818377747777,0.3575092199681338,0.3672406081107749
0.2737396910764774,0.3779986035624748,0.4246245798296735,0.4831962482213368,0.306471344199347
0.168379456476833,0.2418567747935848,0.2642101150671938,0.2231704945789577,0.1932252129483312
0.0,0.0,0.2037751256925365,0.0,0.0
0.0787908324162161,0.2663467989766773,0.2111356943076699,0.2641543618844129,0.1372117008002727
0.2649125340037596,0.0,0.2329831234559312,0.2233695470693361,0.1939143691668496
0.9060374095163538,0.3131242111617538,0.0,0.0,0.9438274783619622
0.2733622524856809,0.0,0.2095852236937628,0.2206790184053389,0.1371132501853937
0.1703283802789833,0.2194070265828161,0.0,0.3290226529811865,0.2216239789582429
