Row,tag position index,Estimation iteration,Actual x,Actual y,Actual z,Estimated x,Estimated y,Estimated z,Error x,Error y,Error z,Error distance
0,0,32,2.2,-0.2,0.17,2.2191632440847777,-0.2270827935354709,0.5162998664670442,0.019163244084777542,-0.027082793535470884,0.34629986646704414,0.3478854770533405
0,0,33,2.2,-0.2,0.17,2.2104535943027646,-0.2349750641597789,0.64971758269796,0.01045359430276438,-0.034975064159778885,0.47971758269795994,0.4811044500900002
0,0,34,2.2,-0.2,0.17,2.2039035195025285,-0.27559462008679503,0.8512548846353161,0.0039035195025283187,-0.07559462008679502,0.681254884635316,0.6854473005928693
0,0,35,2.2,-0.2,0.17,2.1997662423256235,-0.2781213643441068,0.8912787844398253,-0.00023375767437672224,-0.07812136434410677,0.7212787844398253,0.7254971310023404
0,0,36,2.2,-0.2,0.17,2.197383613335667,-0.28718081891870184,0.9302288027009962,-0.00261638666433317,-0.08718081891870183,0.7602288027009961,0.7652157689976749
0,0,37,2.2,-0.2,0.17,2.1941642094272966,-0.2588488241497813,0.8514954297647879,-0.005835790572703559,-0.058848824149781265,0.6814954297647878,0.6840564752604226
0,0,38,2.2,-0.2,0.17,2.1910043275045954,-0.2548536989342444,0.8981260309097713,-0.008995672495404783,-0.05485369893424441,0.7281260309097712,0.7302447310996707
0,0,39,2.2,-0.2,0.17,2.1792134553899882,-0.23627022791019464,0.8984588972271093,-0.020786544610011948,-0.03627022791019463,0.7284588972271092,0.7296574366227055
0,0,40,2.2,-0.2,0.17,2.154812894103721,-0.17263019211913988,-0.027631015433294975,-0.04518710589627917,0.02736980788086013,-0.19763101543329498,0.20457027932696387
0,0,41,2.2,-0.2,0.17,2.164885937423405,-0.2086064725419037,0.8849800308657075,-0.035114062576595106,-0.008606472541903692,0.7149800308657075,0.7158935069526582
0,0,42,2.2,-0.2,0.17,2.166157400048768,-0.1984281449660683,0.858907481721341,-0.03384259995123218,0.0015718550339317017,0.688907481721341,0.6897400312228852
0,0,43,2.2,-0.2,0.17,2.16818664308778,-0.18910780134909785,0.821105483057588,-0.031813356912220314,0.010892198650902157,0.651105483057588,0.6519732201073369
0,0,44,2.2,-0.2,0.17,2.1734532042532346,-0.17818529086077523,0.7455630991494877,-0.02654679574676555,0.021814709139224786,0.5755630991494877,0.5765878033758713
0,0,45,2.2,-0.2,0.17,2.1580390401073064,-0.15184591463015443,-0.026476857911482573,-0.04196095989269377,0.048154085369845584,-0.1964768579114826,0.20659790363818203
0,0,46,2.2,-0.2,0.17,2.169461371211364,-0.2398218055802163,1.0512925051857858,-0.030538628788636224,-0.03982180558021628,0.8812925051857857,0.8827201502994009
0,0,47,2.2,-0.2,0.17,2.165992896269636,-0.27993819699030426,1.1931455630557837,-0.0340071037303642,-0.07993819699030424,1.0231455630557837,1.0268268800742049
0,0,48,2.2,-0.2,0.17,2.165753316614954,-0.2922719673602619,1.173685555037665,-0.03424668338504633,-0.09227196736026189,1.003685555037665,1.0084996998882423
0,0,49,2.2,-0.2,0.17,2.177332448757859,-0.2782596881476685,1.0586413591287804,-0.022667551242141037,-0.07825968814766848,0.8886413591287804,0.8923686804356882
0,0,50,2.2,-0.2,0.17,2.1858950241680475,-0.26183495820833547,0.9014220754248666,-0.014104975831952693,-0.061834958208335455,0.7314220754248666,0.7341667145946251
0,0,51,2.2,-0.2,0.17,2.197276011767028,-0.23172875166751417,0.6842814431817485,-0.002723988232972374,-0.031728751667514155,0.5142814431817485,0.5152664714449934
0,0,52,2.2,-0.2,0.17,2.1962951333875065,-0.22533607404392986,0.621934211148455,-0.0037048666124936958,-0.025336074043929846,0.451934211148455,0.4526590039874963
0,0,53,2.2,-0.2,0.17,2.192915136120184,-0.24456134705586943,0.7576864173972762,-0.007084863879815995,-0.04456134705586942,0.5876864173972761,0.5894160110998636
0,0,54,2.2,-0.2,0.17,2.181660481685442,-0.27799132171494617,0.962124924432055,-0.018339518314558045,-0.07799132171494616,0.792124924432055,0.7961663645880445
0,0,55,2.2,-0.2,0.17,2.1779892929839715,-0.292468415024469,1.0163626625480355,-0.022010707016028697,-0.09246841502446901,0.8463626625480355,0.8516834127514066
0,0,56,2.2,-0.2,0.17,2.182369673676932,-0.27535239187867094,0.9301637785866529,-0.017630326323068157,-0.07535239187867093,0.7601637785866528,0.7640927833995244
0,0,57,2.2,-0.2,0.17,2.1837081553185493,-0.2570618442915939,0.8484036268494675,-0.01629184468145084,-0.05706184429159389,0.6784036268494674,0.68099409630304
0,0,58,2.2,-0.2,0.17,2.1867690374814046,-0.2421078967953793,0.8212631001345029,-0.013230962518595568,-0.042107896795379296,0.6512631001345028,0.6527570443423053
0,0,59,2.2,-0.2,0.17,2.1826043920914473,-0.24342075573602026,0.8920224730930669,-0.01739560790855288,-0.04342075573602025,0.7220224730930669,0.7235360535969328
0,0,60,2.2,-0.2,0.17,2.183349888315162,-0.230976091403432,0.8716808491349045,-0.016650111684838098,-0.030976091403431993,0.7016808491349045,0.7025615691883751
0,0,61,2.2,-0.2,0.17,2.169252431993312,-0.17672016114314784,-0.025006784171108146,-0.03074756800668821,0.02327983885685217,-0.19500678417110817,0.19878382657621843
0,0,62,2.2,-0.2,0.17,2.1839842898451645,-0.17233280172556506,-0.021381886533934094,-0.016015710154835716,0.02766719827443495,-0.19138188653393412,0.19403351083101145
0,0,63,2.2,-0.2,0.17,2.1898932509965614,-0.17943083856762368,-0.02183308802531975,-0.010106749003438775,0.02056916143237633,-0.19183308802531976,0.19319723196459038
0,0,64,2.2,-0.2,0.17,2.1994461112453774,-0.1771346953900975,-0.020575784914373042,-0.0005538887546228111,0.02286530460990252,-0.19057578491437305,0.19194337379390178
0,0,65,2.2,-0.2,0.17,2.208277961664637,-0.22529462419160803,0.7685549200086319,0.008277961664636901,-0.025294624191608023,0.5985549200086319,0.5991463384924051
0,0,66,2.2,-0.2,0.17,2.2153174564499967,-0.23948356193335418,0.7789192161265492,0.015317456449996492,-0.03948356193335417,0.6089192161265492,0.6103901931577977
0,0,67,2.2,-0.2,0.17,2.2109015692681724,-0.2818018526014655,0.9043541576959653,0.010901569268172207,-0.0818018526014655,0.7343541576959652,0.7389766005949655
0,0,68,2.2,-0.2,0.17,2.2138376630304064,-0.3001147833600122,0.933348613824464,0.013837663030406233,-0.10011478336001217,0.763348613824464,0.7700101018773038
0,0,69,2.2,-0.2,0.17,2.2211466065617347,-0.29587140184215377,0.8389717109560478,0.021146606561734504,-0.09587140184215376,0.6689717109560478,0.6761373046354701
0,0,70,2.2,-0.2,0.17,2.2348364802542884,-0.2663619703572155,0.6347710492021105,0.034836480254288205,-0.06636197035721547,0.46477104920211043,0.4707755512371367
0,0,71,2.2,-0.2,0.17,2.237657018863048,-0.24085136643542512,0.41491520745622956,0.03765701886304784,-0.04085136643542511,0.24491520745622955,0.25113809757307093
0,0,72,2.2,-0.2,0.17,2.238818355766149,-0.2155263947384947,0.21964059934814642,0.038818355766149004,-0.015526394738494681,0.04964059934814641,0.06490086888174967
0,0,73,2.2,-0.2,0.17,2.223042479372922,-0.2036035217002044,-0.0123235091082741,0.02304247937292203,-0.003603521700204393,-0.1823235091082741,0.18380914884153696
0,0,74,2.2,-0.2,0.17,2.2190083005305388,-0.22372187621305592,0.599866236969388,0.01900830053053859,-0.02372187621305591,0.42986623696938797,0.4309396994781855
0,0,75,2.2,-0.2,0.17,2.2023000700085875,-0.25979638971000363,0.8759108354504821,0.0023000700085873405,-0.05979638971000362,0.705910835450482,0.708442662571074
0,0,76,2.2,-0.2,0.17,2.1900956293696234,-0.2868852603668471,1.0465531005658806,-0.009904370630376746,-0.08688526036684707,0.8765531005658805,0.8809043552726127
0,0,77,2.2,-0.2,0.17,2.17880977448451,-0.28802197278466296,1.0855537183155965,-0.021190225515490102,-0.08802197278466295,0.9155537183155965,0.9200192957062454
0,0,78,2.2,-0.2,0.17,2.1791287102222174,-0.2735470501733008,1.0389824009967898,-0.020871289777782742,-0.07354705017330077,0.8689824009967898,0.8723389207001645
0,0,79,2.2,-0.2,0.17,2.182262539361797,-0.2630891907305201,0.9700450070204207,-0.01773746063820303,-0.0630891907305201,0.8000450070204207,0.8027246581208458
0,0,80,2.2,-0.2,0.17,2.1899929696622733,-0.2617055263705359,0.9280566253458498,-0.010007030337726874,-0.06170552637053589,0.7580566253458497,0.7606297127193908
0,0,81,2.2,-0.2,0.17,2.1959612288069157,-0.2534944299469457,0.8784058980331123,-0.004038771193084489,-0.0534944299469457,0.7084058980331123,0.7104342911742078
0,0,82,2.2,-0.2,0.17,2.2037349305807963,-0.25659927361217183,0.894116466173828,0.003734930580796103,-0.05659927361217182,0.724116466173828,0.7263346914914236
0,0,83,2.2,-0.2,0.17,2.206319337061452,-0.25709436325030827,0.9139073668109765,0.006319337061451602,-0.057094363250308255,0.7439073668109765,0.7461218873156684
0,0,84,2.2,-0.2,0.17,2.1974289396479962,-0.259139199490623,0.9416661733607351,-0.00257106035200394,-0.05913919949062296,0.7716661733607351,0.7739332906503799
0,0,85,2.2,-0.2,0.17,2.1892413742490513,-0.2691123030539796,0.9720104510241918,-0.01075862575094888,-0.06911230305397958,0.8020104510241918,0.8050546702016588
0,0,86,2.2,-0.2,0.17,2.1916317529559817,-0.26682393822471073,0.9290831110386174,-0.008368247044018506,-0.06682393822471072,0.7590831110386174,0.7620647188674434
0,0,87,2.2,-0.2,0.17,2.2029641354920453,-0.2608000276126819,0.8917024516320338,0.0029641354920451057,-0.060800027612681884,0.7217024516320337,0.7242650468914029
0,0,88,2.2,-0.2,0.17,2.2090445821184743,-0.22715324295027717,0.7562080575527045,0.009044582118474143,-0.027153242950277157,0.5862080575527044,0.586906287074972
0,0,89,2.2,-0.2,0.17,2.2094978784436203,-0.21786256661002598,0.7474945064730975,0.009497878443620156,-0.01786256661002597,0.5774945064730974,0.5778487570181611
0,0,90,2.2,-0.2,0.17,2.2028606019350954,-0.17330564242848262,-0.019220036407624395,0.002860601935095186,0.02669435757151739,-0.18922003640762441,0.1911151327019653
0,0,91,2.2,-0.2,0.17,2.208688635839084,-0.20832071117340434,0.70578848449644,0.008688635839083858,-0.008320711173404327,0.53578848449644,0.5359235269571279
0,0,92,2.2,-0.2,0.17,2.2071006376646976,-0.21373505654585886,0.7120454900081746,0.0071006376646973735,-0.013735056545858854,0.5420454900081746,0.5422659717073951
0,0,93,2.2,-0.2,0.17,2.201591512470515,-0.18961866351757428,-0.020171105804021906,0.001591512470514811,0.01038133648242573,-0.1901711058040219,0.1904609002967004
0,0,94,2.2,-0.2,0.17,2.197207086223032,-0.1976563327990654,-0.02062070785109112,-0.00279291377696822,0.0023436672009346238,-0.19062070785109114,0.1906555727089176
0,0,95,2.2,-0.2,0.17,2.190895613277727,-0.1934514619019647,-0.02063237879548151,-0.009104386722273095,0.0065485380980353225,-0.19063237879548153,0.19096197803236664
0,0,96,2.2,-0.2,0.17,2.1965891717862065,-0.21330642517745094,0.622213767033769,-0.003410828213793682,-0.013306425177450926,0.4522137670337689,0.4524223533325679
0,0,97,2.2,-0.2,0.17,2.1979155820790828,-0.19628916070523864,0.5167712243512307,-0.002084417920917403,0.0037108392947613755,0.34677122435123064,0.34679734307573945
0,0,98,2.2,-0.2,0.17,2.198562536323169,-0.1877849866489698,0.40155598721617664,-0.0014374636768312854,0.012215013351030202,0.23155598721617662,0.23188240137760824
0,0,99,2.2,-0.2,0.17,2.1956100916693844,-0.18365539071690995,0.37956804358142116,-0.00438990833061581,0.01634460928309006,0.20956804358142114,0.21025028522766032
0,0,100,2.2,-0.2,0.17,2.189519112246061,-0.20532607613888665,0.5460598049420503,-0.010480887753939072,-0.005326076138886637,0.37605980494205027,0.37624352883232526
0,0,101,2.2,-0.2,0.17,2.1863668360137853,-0.22097995281284422,0.6838958597327229,-0.013633163986214836,-0.020979952812844205,0.5138958597327229,0.5145045930122865
0,0,102,2.2,-0.2,0.17,2.1694353120961383,-0.20798656301452648,-0.024795752356946258,-0.03056468790386191,-0.007986563014526465,-0.19479575235694627,0.1973407471146145
0,0,103,2.2,-0.2,0.17,2.1767231211073907,-0.2903961979644765,1.029941135503822,-0.02327687889260943,-0.09039619796447651,0.8599411355038219,0.8649925099265406
0,0,104,2.2,-0.2,0.17,2.1748711204958506,-0.3240087395363614,1.1719861897720083,-0.02512887950414955,-0.12400873953636138,1.0019861897720084,1.00994353929334
0,0,105,2.2,-0.2,0.17,2.184218785483146,-0.3311396655882127,1.2114222126880583,-0.015781214516854103,-0.13113966558821266,1.0414222126880583,1.049765156452769
0,0,106,2.2,-0.2,0.17,2.1853868431545167,-0.34766443202815034,1.2780596200796377,-0.014613156845483477,-0.14766443202815033,1.1080596200796378,1.117951005406864
0,0,107,2.2,-0.2,0.17,2.182705027438672,-0.3343378290678482,1.2610320468999718,-0.01729497256132806,-0.1343378290678482,1.091032046899972,1.0994074293715237
0,0,108,2.2,-0.2,0.17,2.1720991282862454,-0.30449663016315415,1.1835171049008162,-0.02790087171375477,-0.10449663016315414,1.0135171049008163,1.0192717627229622
0,0,109,2.2,-0.2,0.17,2.1725946600896813,-0.2471470997260793,0.9720375092523622,-0.027405339910318904,-0.04714709972607928,0.8020375092523622,0.8038893381031459
0,0,110,2.2,-0.2,0.17,2.1613353962773645,-0.1799028052021799,-0.022796307898073933,-0.03866460372263569,0.0200971947978201,-0.19279630789807395,0.19765946766825745
0,0,111,2.2,-0.2,0.17,2.1736319281452765,-0.18985212596609066,0.5325309171036955,-0.026368071854723674,0.010147874033909349,0.36253091710369545,0.36363019733898677
0,0,112,2.2,-0.2,0.17,2.1854044429447734,-0.2006189189317695,0.5140092603386907,-0.014595557055226749,-0.000618918931769491,0.3440092603386906,0.34431930608835964
0,0,113,2.2,-0.2,0.17,2.188041011158713,-0.18974843570960395,-0.019094626381300422,-0.011958988841286988,0.010251564290396059,-0.18909462638130042,0.18974954469191685
0,0,114,2.2,-0.2,0.17,2.2104924129702805,-0.23713147548669616,0.7441496826831829,0.010492412970280363,-0.03713147548669615,0.5741496826831829,0.5754447804324561
0,0,115,2.2,-0.2,0.17,2.201257537401644,-0.24944403083824215,0.8605434990432268,0.0012575374016439156,-0.04944403083824214,0.6905434990432268,0.692312514444678
0,0,116,2.2,-0.2,0.17,2.18585426401524,-0.25720015785280304,0.9503979343073727,-0.014145735984760321,-0.057200157852803024,0.7803979343073727,0.7826192533896356
0,0,117,2.2,-0.2,0.17,2.176305022646223,-0.2489960161606177,0.9331290332075226,-0.023694977353777347,-0.04899601616061769,0.7631290332075226,0.7650673061081983
0,0,118,2.2,-0.2,0.17,2.1780108216213327,-0.2343716938193656,0.831000839139906,-0.02198917837866743,-0.034371693819365584,0.6610008391399059,0.6622590479906189
0,0,119,2.2,-0.2,0.17,2.167888549101371,-0.2005207279454818,-0.02443724478314403,-0.0321114508986291,-0.0005207279454818026,-0.19443724478314403,0.1970717092716977
0,0,120,2.2,-0.2,0.17,2.180290150505472,-0.2113993047363683,-0.02179292711851211,-0.019709849494528253,-0.011399304736368299,-0.19179292711851212,0.1931397142181184
0,0,121,2.2,-0.2,0.17,2.2030237988524974,-0.24445870162632738,0.598453068266933,0.0030237988524972614,-0.04445870162632737,0.42845306826693297,0.4307641480173905
0,0,122,2.2,-0.2,0.17,2.207383419872982,-0.24500610707086995,0.5875762296789574,0.007383419872981634,-0.04500610707086994,0.41757622967895736,0.4200594864487513
0,0,123,2.2,-0.2,0.17,2.202042302991769,-0.2508760423384825,0.7049585439332865,0.002042302991768885,-0.050876042338482474,0.5349585439332865,0.5373762056629966
0,0,124,2.2,-0.2,0.17,2.19370001867877,-0.26024727529354313,0.8593352042797178,-0.00629998132123033,-0.06024727529354312,0.6893352042797177,0.6919916529874505
0,0,125,2.2,-0.2,0.17,2.187370901250668,-0.2477607659445726,0.8809497524920076,-0.012629098749332268,-0.0477607659445726,0.7109497524920075,0.7126641112524745
0,0,126,2.2,-0.2,0.17,2.178875825358576,-0.2564040514831137,0.9450448764703797,-0.021124174641424354,-0.05640405148311367,0.7750448764703797,0.777381636212856
0,0,127,2.2,-0.2,0.17,2.169380717799025,-0.2501418310813467,0.8960330562658624,-0.030619282200975206,-0.05014183108134668,0.7260330562658623,0.7284063031423067
0,0,128,2.2,-0.2,0.17,2.1567247992556706,-0.2767876095779279,0.9834126374816987,-0.043275200744329556,-0.0767876095779279,0.8134126374816987,0.8181743083225528
0,0,129,2.2,-0.2,0.17,2.133409227372196,-0.2117801109961838,-0.027744221727358877,-0.0665907726278041,-0.011780110996183785,-0.1977442217273589,0.20898774902086772
0,0,130,2.2,-0.2,0.17,2.1286059629541403,-0.21649174474796848,-0.028921269555450217,-0.07139403704585989,-0.016491744747968468,-0.19892126955545023,0.21198763561134845
0,0,131,2.2,-0.2,0.17,2.1577800380091756,-0.24017312138863867,0.7916370363720748,-0.04221996199082456,-0.040173121388638655,0.6216370363720748,0.6243628831553564
0,0,132,2.2,-0.2,0.17,2.1624929837152354,-0.25050998242530215,0.8889953803441966,-0.03750701628476483,-0.050509982425302136,0.7189953803441965,0.7217426075489002
0,0,133,2.2,-0.2,0.17,2.16901900806859,-0.2364569769081341,0.889434846676205,-0.03098099193141035,-0.0364569769081341,0.7194348466762049,0.7210238773011258
0,0,134,2.2,-0.2,0.17,2.166820740897649,-0.25631225790981804,1.0367304226772291,-0.0331792591023512,-0.05631225790981803,0.8667304226772291,0.8691913248645151
0,0,135,2.2,-0.2,0.17,2.1689799138156207,-0.25387334418375795,1.040053232090313,-0.03102008618437946,-0.05387334418375794,0.870053232090313,0.8722712935957644
0,0,136,2.2,-0.2,0.17,2.166610321244786,-0.25664182088175136,1.0400394358133531,-0.03338967875521437,-0.05664182088175135,0.8700394358133531,0.8725203644560937
0,0,137,2.2,-0.2,0.17,2.168307529591425,-0.2366900118228245,0.9141407260336897,-0.03169247040857526,-0.0366900118228245,0.7441407260336896,0.7457184386818554
0,0,138,2.2,-0.2,0.17,2.149738310931979,-0.18676331161768103,-0.02655218645651016,-0.0502616890680212,0.013236688382318978,-0.19655218645651018,0.2033081634075125
0,0,139,2.2,-0.2,0.17,2.1870287157272545,-0.20271867534246393,0.5491395850213233,-0.012971284272745631,-0.002718675342463922,0.3791395850213233,0.37937115117183506
0,0,140,2.2,-0.2,0.17,2.1795722467379695,-0.19819394785955113,-0.020942399214480958,-0.020427753262030723,0.0018060521404488772,-0.19094239921448097,0.1920405028775197
0,0,141,2.2,-0.2,0.17,2.1936129350415965,-0.2047266230473475,-0.020505739452506548,-0.006387064958403688,-0.0047266230473475,-0.19050573945250657,0.1906713725984079
0,0,142,2.2,-0.2,0.17,2.2026503057696933,-0.19851553357995524,-0.017518975279367507,0.002650305769693162,0.0014844664200447666,-0.1875189752793675,0.18754357853856035
0,0,143,2.2,-0.2,0.17,2.2166794776045897,-0.19178402525372806,0.25517426386776954,0.016679477604589543,0.008215974746271948,0.08517426386776952,0.08718005757975737
0,0,144,2.2,-0.2,0.17,2.2111299596477814,-0.18408744630285287,-0.006345313360988861,0.011129959647781185,0.01591255369714714,-0.17634531336098888,0.1774112592574417
0,0,145,2.2,-0.2,0.17,2.205198161835604,-0.19250462597212034,-0.0099606967315816,0.005198161835603621,0.00749537402787967,-0.1799606967315816,0.1801917142556872
0,0,146,2.2,-0.2,0.17,2.207679770512639,-0.19688607065839472,-0.00800511793771644,0.007679770512639017,0.003113929341605287,-0.17800511793771645,0.17819791649481106
0,0,147,2.2,-0.2,0.17,2.1966947485333277,-0.19882608082548633,-0.014703229132562985,-0.0033052514666724875,0.0011739191745136768,-0.18470322913256298,0.18473653029512677
0,0,148,2.2,-0.2,0.17,2.1926169572634633,-0.24842457076300942,0.765582232572194,-0.007383042736536893,-0.048424570763009406,0.595582232572194,0.5975932095742975
0,0,149,2.2,-0.2,0.17,2.1795900682831455,-0.2965039801650786,1.0128199799189344,-0.02040993171685468,-0.0965039801650786,0.8428199799189343,0.8485723905778112
0,0,150,2.2,-0.2,0.17,2.174670510460628,-0.3337745830348115,1.146393506635812,-0.025329489539372307,-0.1337745830348115,0.9763935066358119,0.9858405053085616
0,0,151,2.2,-0.2,0.17,2.168291442131494,-0.3610388603627996,1.2397171084067762,-0.031708557868506126,-0.16103886036279957,1.0697171084067763,1.0822354823268383
0,0,152,2.2,-0.2,0.17,2.168660916747403,-0.3549642951992011,1.1889538089667067,-0.031339083252597266,-0.15496429519920107,1.0189538089667067,1.0311464181838865
0,0,153,2.2,-0.2,0.17,2.1703998231072332,-0.33061296728019757,1.0945486939457632,-0.02960017689276695,-0.13061296728019756,0.9245486939457631,0.9341981616180999
0,0,154,2.2,-0.2,0.17,2.178246992835084,-0.2900752248645473,0.9398472266684131,-0.021753007164916127,-0.09007522486454728,0.7698472266684131,0.7754040829555663
0,0,155,2.2,-0.2,0.17,2.180477785730448,-0.26979933412188273,0.8692441081468215,-0.01952221426955214,-0.06979933412188272,0.6992441081468215,0.7029903176231436
0,0,156,2.2,-0.2,0.17,2.1845703210359066,-0.25571293033651504,0.7835964151153609,-0.01542967896409353,-0.05571293033651503,0.6135964151153609,0.6163136914283494
0,0,157,2.2,-0.2,0.17,2.1841255434344364,-0.2565350855598173,0.8064232860178575,-0.015874456565563744,-0.05653508555981729,0.6364232860178575,0.6391266019000269
0,0,158,2.2,-0.2,0.17,2.1847496320560027,-0.26243667369694346,0.8486534455728874,-0.015250367943997478,-0.062436673696943445,0.6786534455728873,0.6816901137120281
0,0,159,2.2,-0.2,0.17,2.182309675317461,-0.27080116560208034,0.8947105251907237,-0.01769032468253906,-0.07080116560208033,0.7247105251907237,0.7283756571716283
0,0,160,2.2,-0.2,0.17,2.1865949353462124,-0.26444948724088796,0.8759789102785165,-0.013405064653787768,-0.06444948724088795,0.7059789102785164,0.7090413626312834
0,0,161,2.2,-0.2,0.17,2.1847623446841045,-0.2537614191591893,0.9099388123922825,-0.015237655315895715,-0.053761419159189305,0.7399388123922824,0.7420457684092252
0,0,162,2.2,-0.2,0.17,2.186019021747465,-0.25952818910287395,0.988232416494184,-0.013980978252535081,-0.05952818910287394,0.818232416494184,0.8205140830312891
0,0,163,2.2,-0.2,0.17,2.1795782778004056,-0.2672483224727131,1.038965715757362,-0.020421722199594594,-0.06724832247271306,0.8689657157573619,0.8718031880961986
